property_id,check_in_date,room_category,successful_bookings,capacity
19559,2022-05-08,RT4,2,3
17558,2022-05-08,RT4,4,6
17562,2022-05-08,RT4,4,6
19563,2022-05-08,RT4,4,6
17561,2022-05-08,RT4,4,4
16560,2022-05-08,RT4,5,7
16562,2022-05-08,RT4,5,6
19558,2022-05-08,RT4,5,7
19561,2022-05-08,RT4,5,7
16561,2022-05-08,RT4,9,10
17560,2022-05-08,RT4,10,13
18561,2022-05-08,RT4,8,9
17564,2022-05-08,RT4,10,17
18560,2022-05-08,RT4,15,15
19560,2022-05-08,RT4,15,16
18559,2022-05-08,RT4,12,19
17563,2022-05-08,RT4,17,19
19562,2022-05-08,RT4,13,14
17559,2022-05-08,RT4,14,14
18558,2022-05-08,RT4,14,20
18562,2022-05-08,RT4,18,20
18563,2022-05-08,RT4,14,18
16563,2022-05-08,RT4,17,18
16559,2022-05-08,RT4,17,18
16558,2022-05-08,RT4,3,3
16559,2022-05-09,RT1,20,30
18560,2022-05-09,RT1,21,30
19562,2022-05-09,RT1,20,30
19563,2022-05-09,RT1,15,30
17558,2022-05-09,RT1,10,19
16558,2022-05-09,RT1,11,19
17560,2022-05-09,RT1,18,40
19558,2022-05-09,RT1,18,40
19560,2022-05-09,RT1,17,26
17561,2022-05-09,RT1,16,26
16560,2022-05-09,RT1,17,34
16561,2022-05-09,RT1,13,18
16562,2022-05-09,RT1,16,31
16563,2022-05-09,RT1,27,41
17559,2022-05-09,RT1,21,32
17562,2022-05-09,RT1,9,20
17563,2022-05-09,RT1,16,25
18558,2022-05-09,RT1,7,15
18559,2022-05-09,RT1,15,42
18561,2022-05-09,RT1,21,33
18562,2022-05-09,RT1,25,38
18563,2022-05-09,RT1,13,27
19559,2022-05-09,RT1,11,24
19561,2022-05-09,RT1,17,36
17564,2022-05-09,RT1,7,16
19562,2022-05-09,RT2,13,23
18563,2022-05-09,RT2,13,29
17561,2022-05-09,RT2,23,36
17558,2022-05-09,RT2,24,50
16562,2022-05-09,RT2,21,43
16561,2022-05-09,RT2,14,24
16558,2022-05-09,RT2,14,22
19560,2022-05-09,RT2,24,38
16563,2022-05-09,RT2,24,38
16559,2022-05-09,RT2,28,41
19559,2022-05-09,RT2,19,41
19558,2022-05-09,RT2,18,39
17559,2022-05-09,RT2,22,39
16560,2022-05-09,RT2,18,34
18562,2022-05-09,RT2,20,34
18559,2022-05-09,RT2,21,44
17563,2022-05-09,RT2,29,44
17562,2022-05-09,RT2,13,30
18558,2022-05-09,RT2,15,30
17564,2022-05-09,RT2,15,40
18561,2022-05-09,RT2,27,40
18560,2022-05-09,RT2,30,40
17560,2022-05-09,RT2,22,45
19561,2022-05-09,RT2,24,45
19563,2022-05-09,RT2,24,45
19563,2022-05-09,RT3,13,29
19562,2022-05-09,RT3,17,29
19561,2022-05-09,RT3,15,29
18562,2022-05-09,RT3,19,29
17558,2022-05-09,RT3,12,27
17562,2022-05-09,RT3,12,27
19559,2022-05-09,RT3,14,27
16559,2022-05-09,RT3,20,32
16558,2022-05-09,RT3,5,8
18561,2022-05-09,RT3,16,25
18560,2022-05-09,RT3,16,24
19558,2022-05-09,RT3,8,21
16561,2022-05-09,RT3,13,21
16563,2022-05-09,RT3,13,20
18558,2022-05-09,RT3,14,26
16562,2022-05-09,RT3,9,18
18559,2022-05-09,RT3,9,23
16560,2022-05-09,RT3,10,20
17559,2022-05-09,RT3,10,16
17563,2022-05-09,RT3,10,16
17564,2022-05-09,RT3,10,24
17560,2022-05-09,RT3,12,25
17561,2022-05-09,RT3,12,19
19560,2022-05-09,RT3,12,19
18563,2022-05-09,RT3,11,23
17562,2022-05-09,RT4,2,6
19559,2022-05-09,RT4,2,3
16558,2022-05-09,RT4,2,3
16560,2022-05-09,RT4,4,7
19561,2022-05-09,RT4,4,7
18561,2022-05-09,RT4,5,9
16561,2022-05-09,RT4,6,10
17564,2022-05-09,RT4,6,17
17560,2022-05-09,RT4,8,13
18560,2022-05-09,RT4,9,15
19560,2022-05-09,RT4,9,16
18559,2022-05-09,RT4,8,19
17563,2022-05-09,RT4,11,19
19562,2022-05-09,RT4,8,14
17559,2022-05-09,RT4,9,14
18558,2022-05-09,RT4,11,20
18562,2022-05-09,RT4,12,20
18563,2022-05-09,RT4,9,18
16563,2022-05-09,RT4,12,18
16559,2022-05-09,RT4,11,18
16562,2022-05-09,RT4,3,6
17558,2022-05-09,RT4,3,6
19563,2022-05-09,RT4,3,6
19558,2022-05-09,RT4,3,7
17561,2022-05-09,RT4,3,4
19563,2022-05-10,RT3,15,29
18560,2022-05-10,RT1,19,30
19562,2022-05-10,RT1,18,30
19563,2022-05-10,RT1,16,30
17558,2022-05-10,RT1,11,19
16558,2022-05-10,RT1,10,19
17560,2022-05-10,RT1,19,40
19558,2022-05-10,RT1,18,40
19560,2022-05-10,RT1,17,26
17561,2022-05-10,RT1,14,26
16560,2022-05-10,RT1,16,34
16561,2022-05-10,RT1,11,18
16562,2022-05-10,RT1,14,31
16563,2022-05-10,RT1,26,41
17559,2022-05-10,RT1,20,32
17562,2022-05-10,RT1,9,20
17563,2022-05-10,RT1,14,25
18558,2022-05-10,RT1,8,15
18559,2022-05-10,RT1,19,42
18561,2022-05-10,RT1,21,33
18562,2022-05-10,RT1,23,38
18563,2022-05-10,RT1,15,27
19559,2022-05-10,RT1,14,24
19561,2022-05-10,RT1,18,36
17564,2022-05-10,RT1,6,16
19562,2022-05-10,RT2,15,23
18563,2022-05-10,RT2,15,29
17561,2022-05-10,RT2,22,36
17558,2022-05-10,RT2,24,50
16562,2022-05-10,RT2,24,43
16561,2022-05-10,RT2,13,24
16558,2022-05-10,RT2,12,22
19560,2022-05-10,RT2,23,38
16563,2022-05-10,RT2,23,38
16559,2022-05-10,RT2,25,41
19559,2022-05-10,RT2,19,41
19558,2022-05-10,RT2,14,39
17559,2022-05-10,RT2,27,39
16560,2022-05-10,RT2,19,34
18562,2022-05-10,RT2,26,34
18559,2022-05-10,RT2,22,44
17563,2022-05-10,RT2,28,44
17562,2022-05-10,RT2,11,30
18558,2022-05-10,RT2,14,30
17564,2022-05-10,RT2,17,40
18561,2022-05-10,RT2,25,40
18560,2022-05-10,RT2,25,40
17560,2022-05-10,RT2,23,45
19561,2022-05-10,RT2,25,45
19563,2022-05-10,RT2,25,45
16559,2022-05-10,RT1,18,30
19562,2022-05-10,RT3,19,29
19561,2022-05-10,RT3,16,29
18562,2022-05-10,RT3,19,29
17558,2022-05-10,RT3,12,27
17562,2022-05-10,RT3,12,27
19559,2022-05-10,RT3,14,27
16559,2022-05-10,RT3,20,32
16558,2022-05-10,RT3,4,8
18561,2022-05-10,RT3,17,25
18558,2022-05-10,RT3,13,26
16561,2022-05-10,RT3,14,21
16563,2022-05-10,RT3,14,20
17560,2022-05-10,RT3,14,25
18560,2022-05-10,RT3,14,24
16560,2022-05-10,RT3,9,20
16562,2022-05-10,RT3,9,18
17563,2022-05-10,RT3,9,16
19558,2022-05-10,RT3,9,21
17564,2022-05-10,RT3,9,24
17559,2022-05-10,RT3,10,16
18559,2022-05-10,RT3,10,23
19560,2022-05-10,RT3,10,19
17561,2022-05-10,RT3,12,19
18563,2022-05-10,RT3,12,23
19559,2022-05-10,RT4,2,3
16558,2022-05-10,RT4,2,3
16562,2022-05-10,RT4,4,6
16560,2022-05-10,RT4,4,7
18561,2022-05-10,RT4,5,9
16561,2022-05-10,RT4,6,10
17560,2022-05-10,RT4,6,13
17564,2022-05-10,RT4,7,17
18560,2022-05-10,RT4,9,15
19560,2022-05-10,RT4,11,16
18559,2022-05-10,RT4,8,19
17563,2022-05-10,RT4,12,19
19562,2022-05-10,RT4,9,14
17559,2022-05-10,RT4,10,14
18558,2022-05-10,RT4,10,20
18562,2022-05-10,RT4,13,20
18563,2022-05-10,RT4,9,18
16563,2022-05-10,RT4,11,18
16559,2022-05-10,RT4,13,18
17558,2022-05-10,RT4,3,6
17562,2022-05-10,RT4,3,6
19563,2022-05-10,RT4,3,6
19558,2022-05-10,RT4,3,7
19561,2022-05-10,RT4,3,7
17561,2022-05-10,RT4,3,4
16559,2022-05-11,RT1,17,30
19562,2022-05-11,RT1,21,30
19563,2022-05-11,RT1,15,30
17558,2022-05-11,RT1,11,19
16558,2022-05-11,RT1,12,19
17560,2022-05-11,RT1,21,40
19558,2022-05-11,RT1,19,40
19560,2022-05-11,RT1,17,26
17561,2022-05-11,RT1,17,26
16560,2022-05-11,RT1,18,34
16561,2022-05-11,RT1,9,18
16562,2022-05-11,RT1,16,31
16563,2022-05-11,RT1,28,41
17559,2022-05-11,RT1,23,32
17562,2022-05-11,RT1,9,20
17563,2022-05-11,RT1,16,25
18558,2022-05-11,RT1,8,15
18559,2022-05-11,RT1,18,42
18561,2022-05-11,RT1,20,33
18562,2022-05-11,RT1,24,38
18563,2022-05-11,RT1,11,27
19559,2022-05-11,RT1,13,24
19561,2022-05-11,RT1,18,36
17564,2022-05-11,RT1,7,16
19562,2022-05-11,RT2,14,23
18563,2022-05-11,RT2,15,29
17561,2022-05-11,RT2,23,36
17558,2022-05-11,RT2,26,50
16562,2022-05-11,RT2,21,43
16561,2022-05-11,RT2,17,24
16558,2022-05-11,RT2,13,22
19560,2022-05-11,RT2,26,38
16563,2022-05-11,RT2,24,38
16559,2022-05-11,RT2,23,41
19559,2022-05-11,RT2,19,41
19558,2022-05-11,RT2,17,39
17559,2022-05-11,RT2,22,39
16560,2022-05-11,RT2,18,34
18562,2022-05-11,RT2,20,34
18559,2022-05-11,RT2,21,44
17563,2022-05-11,RT2,28,44
17562,2022-05-11,RT2,12,30
18558,2022-05-11,RT2,15,30
17564,2022-05-11,RT2,19,40
18561,2022-05-11,RT2,28,40
18560,2022-05-11,RT2,26,40
17560,2022-05-11,RT2,24,45
19561,2022-05-11,RT2,22,45
19563,2022-05-11,RT2,23,45
19563,2022-05-11,RT3,16,29
18560,2022-05-11,RT1,20,30
19562,2022-05-11,RT3,18,29
19561,2022-05-11,RT3,15,29
18562,2022-05-11,RT3,18,29
17558,2022-05-11,RT3,14,27
17562,2022-05-11,RT3,12,27
19559,2022-05-11,RT3,13,27
16559,2022-05-11,RT3,21,32
16558,2022-05-11,RT3,5,8
18561,2022-05-11,RT3,15,25
18558,2022-05-11,RT3,15,26
17560,2022-05-11,RT3,14,25
18560,2022-05-11,RT3,14,24
17559,2022-05-11,RT3,9,16
17563,2022-05-11,RT3,9,16
18559,2022-05-11,RT3,9,23
19558,2022-05-11,RT3,9,21
17564,2022-05-11,RT3,9,24
16562,2022-05-11,RT3,10,18
18563,2022-05-11,RT3,10,23
16561,2022-05-11,RT3,12,21
16563,2022-05-11,RT3,12,20
17561,2022-05-11,RT3,12,19
19560,2022-05-11,RT3,12,19
16560,2022-05-11,RT3,11,20
16558,2022-05-11,RT4,2,3
19561,2022-05-11,RT4,4,7
16561,2022-05-11,RT4,6,10
17560,2022-05-11,RT4,6,13
18561,2022-05-11,RT4,6,9
19559,2022-05-11,RT4,1,3
17564,2022-05-11,RT4,8,17
18560,2022-05-11,RT4,9,15
19560,2022-05-11,RT4,11,16
18559,2022-05-11,RT4,10,19
17563,2022-05-11,RT4,12,19
19562,2022-05-11,RT4,9,14
17559,2022-05-11,RT4,9,14
18558,2022-05-11,RT4,10,20
18562,2022-05-11,RT4,12,20
18563,2022-05-11,RT4,9,18
16563,2022-05-11,RT4,10,18
16559,2022-05-11,RT4,12,18
16562,2022-05-11,RT4,3,6
17558,2022-05-11,RT4,3,6
17562,2022-05-11,RT4,3,6
19563,2022-05-11,RT4,3,6
16560,2022-05-11,RT4,3,7
19558,2022-05-11,RT4,3,7
17561,2022-05-11,RT4,3,4
16559,2022-05-12,RT1,19,30
18560,2022-05-12,RT1,18,30
19562,2022-05-12,RT1,18,30
19563,2022-05-12,RT1,13,30
17558,2022-05-12,RT1,11,19
16558,2022-05-12,RT1,11,19
17560,2022-05-12,RT1,19,40
19558,2022-05-12,RT1,16,40
19560,2022-05-12,RT1,17,26
17561,2022-05-12,RT1,17,26
16560,2022-05-12,RT1,17,34
16561,2022-05-12,RT1,12,18
16562,2022-05-12,RT1,13,31
16563,2022-05-12,RT1,28,41
17559,2022-05-12,RT1,22,32
17562,2022-05-12,RT1,10,20
17563,2022-05-12,RT1,15,25
18558,2022-05-12,RT1,8,15
18559,2022-05-12,RT1,16,42
18561,2022-05-12,RT1,20,33
18562,2022-05-12,RT1,24,38
18563,2022-05-12,RT1,14,27
19559,2022-05-12,RT1,12,24
19561,2022-05-12,RT1,20,36
17564,2022-05-12,RT1,6,16
19562,2022-05-12,RT2,16,23
18563,2022-05-12,RT2,15,29
17561,2022-05-12,RT2,23,36
17558,2022-05-12,RT2,28,50
16562,2022-05-12,RT2,24,43
16561,2022-05-12,RT2,15,24
16558,2022-05-12,RT2,12,22
19560,2022-05-12,RT2,27,38
16563,2022-05-12,RT2,23,38
16559,2022-05-12,RT2,24,41
19559,2022-05-12,RT2,19,41
19558,2022-05-12,RT2,14,39
17559,2022-05-12,RT2,23,39
16560,2022-05-12,RT2,16,34
18562,2022-05-12,RT2,20,34
18559,2022-05-12,RT2,21,44
17563,2022-05-12,RT2,28,44
17562,2022-05-12,RT2,14,30
18558,2022-05-12,RT2,16,30
17564,2022-05-12,RT2,15,40
18561,2022-05-12,RT2,23,40
18560,2022-05-12,RT2,27,40
17560,2022-05-12,RT2,24,45
19561,2022-05-12,RT2,22,45
19563,2022-05-12,RT2,21,45
19563,2022-05-12,RT3,15,29
19562,2022-05-12,RT3,18,29
19561,2022-05-12,RT3,15,29
18562,2022-05-12,RT3,16,29
17558,2022-05-12,RT3,12,27
17562,2022-05-12,RT3,10,27
19559,2022-05-12,RT3,13,27
16559,2022-05-12,RT3,23,32
16558,2022-05-12,RT3,4,8
18561,2022-05-12,RT3,17,25
18560,2022-05-12,RT3,15,24
16561,2022-05-12,RT3,13,21
17563,2022-05-12,RT3,9,16
19558,2022-05-12,RT3,9,21
17564,2022-05-12,RT3,9,24
16560,2022-05-12,RT3,10,20
17559,2022-05-12,RT3,10,16
17560,2022-05-12,RT3,12,25
18558,2022-05-12,RT3,12,26
16562,2022-05-12,RT3,11,18
16563,2022-05-12,RT3,11,20
17561,2022-05-12,RT3,11,19
18559,2022-05-12,RT3,11,23
18563,2022-05-12,RT3,11,23
19560,2022-05-12,RT3,11,19
16558,2022-05-12,RT4,2,3
19561,2022-05-12,RT4,4,7
16561,2022-05-12,RT4,6,10
18561,2022-05-12,RT4,6,9
17560,2022-05-12,RT4,7,13
19559,2022-05-12,RT4,1,3
17564,2022-05-12,RT4,7,17
18560,2022-05-12,RT4,10,15
19560,2022-05-12,RT4,9,16
18559,2022-05-12,RT4,8,19
17563,2022-05-12,RT4,12,19
19562,2022-05-12,RT4,9,14
17559,2022-05-12,RT4,10,14
18558,2022-05-12,RT4,10,20
18562,2022-05-12,RT4,13,20
18563,2022-05-12,RT4,10,18
16563,2022-05-12,RT4,11,18
16559,2022-05-12,RT4,11,18
16562,2022-05-12,RT4,3,6
17558,2022-05-12,RT4,3,6
17562,2022-05-12,RT4,3,6
19563,2022-05-12,RT4,3,6
16560,2022-05-12,RT4,3,7
19558,2022-05-12,RT4,3,7
17561,2022-05-12,RT4,3,4
19563,2022-05-13,RT3,15,29
16559,2022-05-13,RT1,18,30
18560,2022-05-13,RT1,18,30
19562,2022-05-13,RT1,17,30
19563,2022-05-13,RT1,18,30
17558,2022-05-13,RT1,9,19
16558,2022-05-13,RT1,12,19
17560,2022-05-13,RT1,23,40
19558,2022-05-13,RT1,17,40
19560,2022-05-13,RT1,15,26
17561,2022-05-13,RT1,17,26
16560,2022-05-13,RT1,17,34
16561,2022-05-13,RT1,14,18
16562,2022-05-13,RT1,14,31
16563,2022-05-13,RT1,26,41
17559,2022-05-13,RT1,21,32
17562,2022-05-13,RT1,9,20
17563,2022-05-13,RT1,15,25
18558,2022-05-13,RT1,7,15
18559,2022-05-13,RT1,20,42
18561,2022-05-13,RT1,21,33
18562,2022-05-13,RT1,22,38
18563,2022-05-13,RT1,13,27
19559,2022-05-13,RT1,12,24
19561,2022-05-13,RT1,17,36
17564,2022-05-13,RT1,7,16
19562,2022-05-13,RT2,14,23
18563,2022-05-13,RT2,15,29
17561,2022-05-13,RT2,22,36
17558,2022-05-13,RT2,27,50
16562,2022-05-13,RT2,21,43
16561,2022-05-13,RT2,15,24
16558,2022-05-13,RT2,14,22
19560,2022-05-13,RT2,20,38
16563,2022-05-13,RT2,24,38
16559,2022-05-13,RT2,22,41
19559,2022-05-13,RT2,21,41
19558,2022-05-13,RT2,16,39
17559,2022-05-13,RT2,22,39
16560,2022-05-13,RT2,17,34
18562,2022-05-13,RT2,19,34
18559,2022-05-13,RT2,20,44
17563,2022-05-13,RT2,28,44
17562,2022-05-13,RT2,15,30
18558,2022-05-13,RT2,15,30
17564,2022-05-13,RT2,17,40
18561,2022-05-13,RT2,28,40
18560,2022-05-13,RT2,23,40
17560,2022-05-13,RT2,22,45
19561,2022-05-13,RT2,23,45
19563,2022-05-13,RT2,26,45
19562,2022-05-13,RT3,19,29
19561,2022-05-13,RT3,17,29
18562,2022-05-13,RT3,19,29
17558,2022-05-13,RT3,15,27
17562,2022-05-13,RT3,12,27
19559,2022-05-13,RT3,14,27
16559,2022-05-13,RT3,19,32
16558,2022-05-13,RT3,5,8
18561,2022-05-13,RT3,15,25
16562,2022-05-13,RT3,8,18
19558,2022-05-13,RT3,8,21
17560,2022-05-13,RT3,13,25
16561,2022-05-13,RT3,14,21
18560,2022-05-13,RT3,14,24
17559,2022-05-13,RT3,9,16
17563,2022-05-13,RT3,9,16
18559,2022-05-13,RT3,9,23
18563,2022-05-13,RT3,10,23
17561,2022-05-13,RT3,12,19
18558,2022-05-13,RT3,12,26
19560,2022-05-13,RT3,12,19
16560,2022-05-13,RT3,11,20
16563,2022-05-13,RT3,11,20
17564,2022-05-13,RT3,11,24
19559,2022-05-13,RT4,2,3
16558,2022-05-13,RT4,2,3
16560,2022-05-13,RT4,4,7
16561,2022-05-13,RT4,5,10
17560,2022-05-13,RT4,6,13
18561,2022-05-13,RT4,6,9
17564,2022-05-13,RT4,7,17
18560,2022-05-13,RT4,10,15
19560,2022-05-13,RT4,10,16
18559,2022-05-13,RT4,9,19
17563,2022-05-13,RT4,12,19
19562,2022-05-13,RT4,8,14
17559,2022-05-13,RT4,9,14
18558,2022-05-13,RT4,11,20
18562,2022-05-13,RT4,14,20
18563,2022-05-13,RT4,10,18
16563,2022-05-13,RT4,12,18
16559,2022-05-13,RT4,11,18
16562,2022-05-13,RT4,3,6
17558,2022-05-13,RT4,3,6
17562,2022-05-13,RT4,3,6
19563,2022-05-13,RT4,3,6
19558,2022-05-13,RT4,3,7
19561,2022-05-13,RT4,3,7
17561,2022-05-13,RT4,3,4
19563,2022-05-14,RT3,22,29
18560,2022-05-14,RT1,26,30
19562,2022-05-14,RT1,28,30
19563,2022-05-14,RT1,22,30
17558,2022-05-14,RT1,14,19
16558,2022-05-14,RT1,18,19
17560,2022-05-14,RT1,30,40
19558,2022-05-14,RT1,22,40
19560,2022-05-14,RT1,23,26
17561,2022-05-14,RT1,22,26
16560,2022-05-14,RT1,26,34
16561,2022-05-14,RT1,16,18
16562,2022-05-14,RT1,22,31
16563,2022-05-14,RT1,34,41
17559,2022-05-14,RT1,30,32
17562,2022-05-14,RT1,13,20
17563,2022-05-14,RT1,22,25
18558,2022-05-14,RT1,10,15
18559,2022-05-14,RT1,25,42
18561,2022-05-14,RT1,31,33
18562,2022-05-14,RT1,33,38
18563,2022-05-14,RT1,18,27
19559,2022-05-14,RT1,18,24
19561,2022-05-14,RT1,26,36
17564,2022-05-14,RT1,9,16
19562,2022-05-14,RT2,19,23
18563,2022-05-14,RT2,22,29
17561,2022-05-14,RT2,30,36
17558,2022-05-14,RT2,36,50
16562,2022-05-14,RT2,33,43
16561,2022-05-14,RT2,24,24
16558,2022-05-14,RT2,20,22
19560,2022-05-14,RT2,33,38
16563,2022-05-14,RT2,35,38
16559,2022-05-14,RT2,37,41
19559,2022-05-14,RT2,30,41
19558,2022-05-14,RT2,25,39
17559,2022-05-14,RT2,34,39
16560,2022-05-14,RT2,26,34
18562,2022-05-14,RT2,31,34
18559,2022-05-14,RT2,24,44
17563,2022-05-14,RT2,37,44
17562,2022-05-14,RT2,20,30
18558,2022-05-14,RT2,23,30
17564,2022-05-14,RT2,26,40
18561,2022-05-14,RT2,34,40
18560,2022-05-14,RT2,36,40
17560,2022-05-14,RT2,34,45
19561,2022-05-14,RT2,33,45
19563,2022-05-14,RT2,34,45
16559,2022-05-14,RT1,29,30
19562,2022-05-14,RT3,25,29
19561,2022-05-14,RT3,20,29
18562,2022-05-14,RT3,26,29
17558,2022-05-14,RT3,22,27
17562,2022-05-14,RT3,16,27
19559,2022-05-14,RT3,19,27
16559,2022-05-14,RT3,26,32
16558,2022-05-14,RT3,7,8
17560,2022-05-14,RT3,19,25
18561,2022-05-14,RT3,23,25
16561,2022-05-14,RT3,19,21
16563,2022-05-14,RT3,18,20
17561,2022-05-14,RT3,19,19
18558,2022-05-14,RT3,19,26
18560,2022-05-14,RT3,21,24
18563,2022-05-14,RT3,17,23
19560,2022-05-14,RT3,17,19
17564,2022-05-14,RT3,15,24
16562,2022-05-14,RT3,13,18
16560,2022-05-14,RT3,14,20
17559,2022-05-14,RT3,14,16
17563,2022-05-14,RT3,14,16
18559,2022-05-14,RT3,14,23
19558,2022-05-14,RT3,12,21
19559,2022-05-14,RT4,2,3
16562,2022-05-14,RT4,4,6
17558,2022-05-14,RT4,4,6
19563,2022-05-14,RT4,4,6
19558,2022-05-14,RT4,4,7
17561,2022-05-14,RT4,4,4
16560,2022-05-14,RT4,5,7
19561,2022-05-14,RT4,5,7
16561,2022-05-14,RT4,9,10
17560,2022-05-14,RT4,8,13
18561,2022-05-14,RT4,8,9
17564,2022-05-14,RT4,10,17
18560,2022-05-14,RT4,15,15
19560,2022-05-14,RT4,15,16
18559,2022-05-14,RT4,11,19
17563,2022-05-14,RT4,16,19
19562,2022-05-14,RT4,14,14
17559,2022-05-14,RT4,12,14
18558,2022-05-14,RT4,15,20
18562,2022-05-14,RT4,17,20
18563,2022-05-14,RT4,12,18
16563,2022-05-14,RT4,17,18
16559,2022-05-14,RT4,15,18
17562,2022-05-14,RT4,3,6
16558,2022-05-14,RT4,3,3
16559,2022-05-15,RT1,23,30
18560,2022-05-15,RT1,22,30
19562,2022-05-15,RT1,23,30
19563,2022-05-15,RT1,18,30
17558,2022-05-15,RT1,13,19
16558,2022-05-15,RT1,14,19
17560,2022-05-15,RT1,23,40
19558,2022-05-15,RT1,22,40
19560,2022-05-15,RT1,18,26
17561,2022-05-15,RT1,19,26
16560,2022-05-15,RT1,22,34
16561,2022-05-15,RT1,14,18
16562,2022-05-15,RT1,18,31
16563,2022-05-15,RT1,31,41
17559,2022-05-15,RT1,22,32
17562,2022-05-15,RT1,10,20
17563,2022-05-15,RT1,17,25
18558,2022-05-15,RT1,10,15
18559,2022-05-15,RT1,23,42
18561,2022-05-15,RT1,22,33
18562,2022-05-15,RT1,24,38
18563,2022-05-15,RT1,18,27
19559,2022-05-15,RT1,15,24
19561,2022-05-15,RT1,23,36
17564,2022-05-15,RT1,8,16
19562,2022-05-15,RT2,17,23
18563,2022-05-15,RT2,18,29
17561,2022-05-15,RT2,25,36
17558,2022-05-15,RT2,28,50
16562,2022-05-15,RT2,24,43
16561,2022-05-15,RT2,17,24
16558,2022-05-15,RT2,15,22
19560,2022-05-15,RT2,29,38
16563,2022-05-15,RT2,30,38
16559,2022-05-15,RT2,31,41
19559,2022-05-15,RT2,25,41
19558,2022-05-15,RT2,19,39
17559,2022-05-15,RT2,33,39
16560,2022-05-15,RT2,23,34
18562,2022-05-15,RT2,25,34
18559,2022-05-15,RT2,22,44
17563,2022-05-15,RT2,34,44
17562,2022-05-15,RT2,15,30
18558,2022-05-15,RT2,19,30
17564,2022-05-15,RT2,20,40
18561,2022-05-15,RT2,28,40
18560,2022-05-15,RT2,31,40
17560,2022-05-15,RT2,29,45
19561,2022-05-15,RT2,29,45
19563,2022-05-15,RT2,31,45
19563,2022-05-15,RT3,19,29
19562,2022-05-15,RT3,24,29
19561,2022-05-15,RT3,19,29
18562,2022-05-15,RT3,24,29
17558,2022-05-15,RT3,17,27
17562,2022-05-15,RT3,14,27
19559,2022-05-15,RT3,14,27
16559,2022-05-15,RT3,22,32
16558,2022-05-15,RT3,5,8
17560,2022-05-15,RT3,17,25
18561,2022-05-15,RT3,20,25
18560,2022-05-15,RT3,17,24
16563,2022-05-15,RT3,15,20
17561,2022-05-15,RT3,15,19
18558,2022-05-15,RT3,15,26
17559,2022-05-15,RT3,13,16
19560,2022-05-15,RT3,13,19
17564,2022-05-15,RT3,13,24
16561,2022-05-15,RT3,14,21
18563,2022-05-15,RT3,14,23
16562,2022-05-15,RT3,10,18
19558,2022-05-15,RT3,10,21
17563,2022-05-15,RT3,12,16
16560,2022-05-15,RT3,11,20
18559,2022-05-15,RT3,11,23
19559,2022-05-15,RT4,2,3
16558,2022-05-15,RT4,2,3
19563,2022-05-15,RT4,4,6
16560,2022-05-15,RT4,4,7
19561,2022-05-15,RT4,4,7
16561,2022-05-15,RT4,8,10
17560,2022-05-15,RT4,9,13
18561,2022-05-15,RT4,7,9
17564,2022-05-15,RT4,8,17
18560,2022-05-15,RT4,12,15
19560,2022-05-15,RT4,11,16
18559,2022-05-15,RT4,10,19
17563,2022-05-15,RT4,13,19
19562,2022-05-15,RT4,12,14
17559,2022-05-15,RT4,9,14
18558,2022-05-15,RT4,13,20
18562,2022-05-15,RT4,17,20
18563,2022-05-15,RT4,11,18
16563,2022-05-15,RT4,12,18
16559,2022-05-15,RT4,12,18
16562,2022-05-15,RT4,3,6
17558,2022-05-15,RT4,3,6
17562,2022-05-15,RT4,3,6
19558,2022-05-15,RT4,3,7
17561,2022-05-15,RT4,3,4
16559,2022-05-16,RT1,15,30
18560,2022-05-16,RT1,17,30
19562,2022-05-16,RT1,15,30
19563,2022-05-16,RT1,11,30
17558,2022-05-16,RT1,8,19
16558,2022-05-16,RT1,9,19
17560,2022-05-16,RT1,17,40
19558,2022-05-16,RT1,14,40
19560,2022-05-16,RT1,16,26
17561,2022-05-16,RT1,15,26
16560,2022-05-16,RT1,13,34
16561,2022-05-16,RT1,11,18
16562,2022-05-16,RT1,13,31
16563,2022-05-16,RT1,20,41
17559,2022-05-16,RT1,13,32
17562,2022-05-16,RT1,7,20
17563,2022-05-16,RT1,13,25
18558,2022-05-16,RT1,7,15
18559,2022-05-16,RT1,15,42
18561,2022-05-16,RT1,16,33
18562,2022-05-16,RT1,19,38
18563,2022-05-16,RT1,12,27
19559,2022-05-16,RT1,10,24
19561,2022-05-16,RT1,14,36
17564,2022-05-16,RT1,5,16
19562,2022-05-16,RT2,11,23
18563,2022-05-16,RT2,11,29
17561,2022-05-16,RT2,20,36
17558,2022-05-16,RT2,21,50
16562,2022-05-16,RT2,19,43
16561,2022-05-16,RT2,12,24
16558,2022-05-16,RT2,12,22
19560,2022-05-16,RT2,18,38
16563,2022-05-16,RT2,21,38
16559,2022-05-16,RT2,23,41
19559,2022-05-16,RT2,17,41
19558,2022-05-16,RT2,13,39
17559,2022-05-16,RT2,20,39
16560,2022-05-16,RT2,13,34
18562,2022-05-16,RT2,17,34
18559,2022-05-16,RT2,15,44
17563,2022-05-16,RT2,26,44
17562,2022-05-16,RT2,11,30
18558,2022-05-16,RT2,12,30
17564,2022-05-16,RT2,15,40
18561,2022-05-16,RT2,22,40
18560,2022-05-16,RT2,20,40
17560,2022-05-16,RT2,21,45
19561,2022-05-16,RT2,19,45
19563,2022-05-16,RT2,19,45
19563,2022-05-16,RT3,12,29
